movie_id,date,movie_rating,rating_count,rating_weight
25956520,2015-07-30(中国大陆),6.6,58231,"9.8%,28.2%,47.2%,11.9%,2.9%"
25858759,2015-02-10(中国大陆),4.9,156890,"5.6%,9.5%,31.4%,31.5%,21.9%"
3036478,"2011-08-24(中国大陆),2011-06-24(美国)",7.7,78083,"19.6%,48.5%,29.2%,2.4%,0.3%"
22939161,"2016-09-02(中国大陆),2016-07-22(美国)",7.4,127765,"16.1%,44.3%,34.6%,4.1%,0.9%"
26410594,2016-08-10(韩国),7.9,162269,"20.7%,53.4%,24.3%,1.5%,0.2%"
26871465,"2020-07-31(中国大陆),2018-10-05(釜山电影节)",4.9,40875,"7.5%,8.1%,27.2%,35.5%,21.7%"
24743712,2015-02-06(中国大陆),4.6,45704,"2.9%,6.3%,32.8%,36.5%,21.7%"
21937438,2013-05-16(韩国),8.2,83274,"27.7%,54.2%,17.2%,0.8%,0.2%"
10344754,"2013-04-02(中国大陆),2013-04-18(中国香港),2012-11-15(罗马电影节)",7.4,177698,"15.6%,46.1%,33.0%,4.4%,1.0%"
26633257,"2018-12-31(中国大陆),2018-05-15(戛纳电影节)",6.9,186603,"16.6%,35.0%,30.4%,11.1%,6.9%"
25785314,2014-01-31(中国大陆),5.9,84564,"10.6%,19.1%,38.0%,17.2%,15.2%"
6040982,"2012-09-04(中国大陆),2012-08-17(美国)",6.9,129507,"11.0%,33.4%,47.5%,6.9%,1.1%"
23331914,"2014-11-21(中国大陆),2014-10-17(美国)",7.9,157522,"22.9%,52.6%,22.5%,1.6%,0.3%"
19973815,2013-04-12(中国大陆),5.8,157638,"5.3%,16.1%,47.2%,24.2%,7.2%"
25842038,"2020-01-10(中国大陆),2019-11-20(AFI Fest),2019-12-13(美国)",8.2,78328,"27.2%,58.4%,13.7%,0.6%,0.1%"
26606242,"2017-06-20(中国大陆),2015-09-15(多伦多电影节)",7.7,121880,"23.1%,46.3%,25.9%,3.3%,1.3%"
4817901,"2010-09-14(多伦多电影节),2011-04-01(美国)",7.7,108122,"21.7%,46.6%,28.0%,3.2%,0.6%"
27615467,2018-01-21(圣丹斯电影节),9.3,31133,"71.8%,24.2%,3.6%,0.3%,0.1%"
25849480,"2017-08-25(中国大陆),2017-06-16(美国)",7.1,39521,"11.8%,36.8%,44.5%,6.0%,0.9%"
25787888,"2015-12-07(洛杉矶首映),2015-12-30(美国)",8.5,182491,"40.2%,46.1%,12.3%,1.0%,0.3%"
33428622,"2020-05-28(中国香港),2019-10-04(釜山国际电影节)",7.7,9841,"16.5%,56.1%,25.4%,1.6%,0.5%"
7064681,2012-07-21(日本),8.6,104694,"46.1%,40.9%,11.9%,0.8%,0.2%"
26741061,2018-11-02(中国大陆/美国),6.0,77595,"4.3%,16.8%,55.9%,20.5%,2.6%"
25875021,"2016-10-14(中国大陆),2016-05-14(戛纳电影节),2016-07-01(美国)",6.8,76877,"10.9%,29.6%,47.8%,10.1%,1.5%"
26794701,"2018-09-07(多伦多电影节),2018-10-10(阿德莱德电影节)",8.4,125034,"35.7%,50.9%,12.4%,0.8%,0.2%"
6536180,2011-09-16(西班牙),8.2,160410,"28.5%,52.7%,17.5%,1.1%,0.2%"
25728010,2015-08-05(韩国),7.7,88686,"18.5%,51.1%,28.4%,1.7%,0.3%"
30234315,"2017-11-04(东京首映),2018-06-23(日本)",8.2,148411,"35.0%,46.4%,15.4%,2.3%,0.9%"
26994789,2018-12-21(中国大陆),3.8,66321,"2.0%,4.1%,17.8%,33.6%,42.5%"
10604893,2014-08-22(中国大陆),5.0,49917,"4.3%,8.2%,37.7%,32.6%,17.2%"
26910059,2016-12-16(中国大陆),7.6,36593,"23.0%,42.5%,29.2%,4.2%,1.0%"
25857966,2017-08-11(中国大陆),4.2,35569,"1.6%,4.5%,25.5%,41.3%,27.2%"
20278505,"2015-01-09(中国大陆/美国),2014-03-08(西南偏南电影节)",7.9,153730,"24.3%,49.1%,23.9%,2.3%,0.5%"
10598440,"2014-09-19(中国大陆),2014-01-27(巴黎首映),2014-02-28(美国)",7.6,113746,"14.4%,51.5%,32.0%,1.9%,0.2%"
30371819,"2019-09-08(多伦多电影节),2019-11-28(新加坡)",7.6,33278,"13.8%,56.5%,27.4%,2.1%,0.2%"
6007281,"2011-11-04(中国大陆),2011-04-16(日本)",6.7,78616,"11.5%,26.7%,49.1%,11.0%,1.7%"
22715021,"2013-10-24(中国香港),2013-08-30(威尼斯电影节)",7.9,124102,"24.3%,48.9%,23.1%,2.9%,0.8%"
10726941,"2014-05-29(中国大陆),2014-06-05(中国香港)",6.3,141365,"6.2%,22.9%,54.3%,14.4%,2.2%"
4136036,"2012-03-23(中国大陆),2010-09-10(多伦多电影节),2011-02-17(韩国),2011-06-17(美国)",7.0,220399,"12.4%,36.2%,42.7%,7.4%,1.3%"
3530403,"2013-01-31(中国大陆),2012-10-26(美国)",8.1,354493,"33.1%,42.8%,20.3%,2.9%,0.9%"
30249161,"2019-06-01(中国大陆),2019-03-01(日本)",7.3,41907,"15.5%,41.2%,38.3%,4.4%,0.6%"
3813779,2010-09-28(中国大陆),7.3,151804,"17.4%,40.0%,35.6%,5.9%,1.1%"
30200427,"2019-02-10(柏林电影节),2020-08-27(韩国)",7.3,2288,"12.7%,47.3%,35.1%,4.2%,0.7%"
10545939,"2014-10-01(中国大陆/中国香港),2014-09-06(威尼斯电影节)",7.3,152701,"16.4%,41.6%,34.3%,6.1%,1.5%"
4926002,2010-09-09(中国大陆),5.0,31970,"5.7%,10.5%,34.4%,28.4%,21.0%"
26420932,"2018-05-04(中国大陆),2017-04-28(印度)",7.1,39393,"14.4%,38.6%,37.9%,7.4%,1.8%"
6873736,"2016-05-20(中国大陆/美国),2016-05-13(芬兰)",7.2,100434,"13.6%,38.4%,41.1%,5.8%,1.1%"
22265634,"2018-01-05(中国大陆),2017-12-15(美国)",7.1,132378,"14.2%,38.4%,38.1%,7.3%,2.0%"
27002635,"2019-12-13(中国大陆),2019-09-13(英国)",8.1,74503,"30.5%,46.2%,21.0%,1.9%,0.3%"
25926267,"2015-11-20(中国大陆),2014-11-16(金马影展)",7.7,134932,"16.3%,53.6%,27.2%,2.4%,0.6%"
25955779,"2016-07-02(中国大陆),2016-06-03(美国)",6.5,72136,"7.6%,25.2%,52.8%,12.3%,2.1%"
3179758,2010-01-15(中国大陆/美国),6.3,86531,"5.1%,20.9%,58.5%,13.3%,2.1%"
27042405,"2018-03-16(中国大陆),2017-06-15(安锡动画电影节),2017-06-21(法国)",8.4,63555,"36.3%,48.3%,14.5%,0.8%,0.1%"
25823132,"2015-09-17(中国大陆),2015-07-22(韩国)",8.0,177576,"26.5%,51.2%,20.3%,1.6%,0.4%"
27089612,"2020(中国大陆),2019-07-26(波兰)",7.4,82383,"14.9%,46.4%,34.4%,3.8%,0.5%"
3036473,"2012-06-19(中国大陆),2012-06-10(西雅图电影节),2012-06-22(美国)",7.5,134645,"17.2%,46.0%,33.5%,2.9%,0.4%"
25827963,2016-02-08(中国大陆),5.6,129099,"5.5%,15.5%,43.4%,25.7%,9.8%"
27621727,"2018-01-21(圣丹斯电影节),2018-06-08(美国)",7.2,108913,"15.0%,39.8%,35.8%,7.0%,2.3%"
3077408,"2012-04-20(中国大陆),2011-12-11(美国)",5.8,55977,"6.3%,14.7%,47.2%,25.6%,6.3%"
25858604,2014-04-02(法国),8.4,70444,"35.6%,49.0%,14.6%,0.7%,0.1%"
26088403,2016-02-03(韩国),7.5,64623,"14.7%,46.6%,36.0%,2.4%,0.3%"
3006783,"2012-08-02(中国大陆),2011-01-25(美国)",7.1,116846,"11.4%,37.9%,45.0%,5.1%,0.6%"
5153329,2010-04-17(日本),7.4,77160,"17.1%,42.9%,35.5%,3.9%,0.6%"
26995137,2017-06-09(中国大陆),7.3,28552,"20.3%,36.4%,33.1%,8.2%,2.0%"
25835293,"2015-03-20(中国大陆/中国台湾),2015-03-26(中国香港)",6.7,84754,"10.2%,30.0%,46.2%,11.2%,2.3%"
25850122,2016-07-29(中国大陆),2.9,55973,"2.1%,1.6%,7.5%,17.6%,71.3%"
34460763,2019-12-31(中国大陆),5.7,62491,"5.0%,16.5%,44.7%,26.8%,7.0%"
4160540,"2014-12-16(BFI影展),2015-01-21(英国)",7.6,185700,"16.2%,51.0%,29.9%,2.5%,0.4%"
21263666,"2014-11-11(AFI影展),2015-01-16(美国)",7.7,98575,"18.2%,50.5%,28.6%,2.2%,0.5%"
11584019,"2016-08-12(中国大陆),2014-09-06(多伦多电影节),2015-07-10(爱尔兰)",8.8,134941,"51.3%,37.9%,9.8%,0.8%,0.2%"
25755645,2014-07-10(中国大陆),5.7,121490,"6.0%,15.2%,45.4%,24.8%,8.7%"
30384019,"2020-09-18(中国大陆),2018-12-13(意大利)",7.7,46218,"28.7%,39.3%,23.8%,4.1%,4.2%"
4807924,2012-06-29(美国),7.1,242498,"12.8%,37.9%,41.7%,6.5%,1.1%"
6803494,"2015-12-11(中国大陆),2013-09-13(英国)",8.8,120291,"48.7%,41.2%,9.3%,0.6%,0.2%"
5279593,2012-01-28(日本),7.6,16787,"22.6%,40.5%,31.2%,4.9%,0.8%"
26916229,"2018-09-14(中国大陆),2017-12-09(日本)",7.0,110385,"11.2%,35.2%,44.8%,7.9%,0.9%"
25945280,2016-04-01(中国大陆/中国香港),5.5,58296,"4.7%,12.1%,44.6%,28.8%,9.8%"
26415200,2016-11-11(中国大陆),4.2,21141,"1.4%,4.4%,25.7%,40.1%,28.4%"
27114240,"2017-09-07(多伦多电影节),2018-03-15(德国)",8.6,44235,"39.9%,49.5%,9.8%,0.6%,0.2%"
3737102,2010-02-05,7.7,247531,"18.6%,51.3%,27.5%,2.2%,0.4%"
26888905,2017-12-01(西班牙),8.4,48993,"36.0%,49.3%,13.6%,0.9%,0.2%"
20513061,2014-07-18(中国大陆),4.8,93989,"2.6%,6.5%,35.1%,38.0%,17.8%"
3217149,"2014-10-31(中国大陆),2014-08-03(纽约首映),2014-08-08(美国)",6.5,111318,"7.7%,26.6%,51.7%,12.0%,2.0%"
25823833,2015-02-19(中国大陆),5.9,95772,"6.3%,17.9%,48.7%,21.1%,6.0%"
26788667,2017-04-15(日本),6.8,50045,"12.6%,29.5%,46.3%,10.1%,1.6%"
30209818,2019-02-13(美国),6.6,73234,"7.5%,28.4%,52.1%,10.7%,1.4%"
25911595,"2015-09-25(中国大陆),2016-05-19(韩国)",5.1,64556,"5.4%,10.2%,36.0%,32.8%,15.7%"
26760160,2017-08-17(中国大陆),6.2,57375,"4.3%,23.5%,54.6%,15.1%,2.4%"
30167509,"2019-09-06(中国大陆),2018-09-28(美国)",8.9,136216,"54.9%,37.1%,7.5%,0.4%,0.1%"
27000061,2017-09-21(韩国),8.8,74838,"50.5%,39.7%,9.0%,0.6%,0.2%"
27179414,2019-03-29(中国大陆),3.4,27532,"0.5%,1.9%,13.6%,33.4%,50.7%"
4206436,"2012-02-28(中国大陆),2011-12-25(美国)",8.1,203073,"31.0%,47.7%,19.4%,1.6%,0.3%"
25938803,"2016-09-02(特柳赖德电影节),2017-08-04(爱尔兰)",9.1,68810,"60.0%,34.1%,5.5%,0.3%,0.1%"
24397586,"2015-07-17(中国大陆),2015-02-06(英国)",8.4,86146,"37.5%,46.4%,14.8%,1.0%,0.3%"
4924142,"2011-10-20(加州首映),2011-10-28(美国)",7.0,177143,"11.5%,36.1%,43.8%,7.6%,1.1%"
19899718,"2017-04-21(中国大陆),2017-03-25(格鲁吉亚),2017-04-07(美国)",6.3,15399,"6.0%,21.8%,56.9%,13.7%,1.5%"
5317291,2014-01-31(中国大陆),4.3,128593,"2.6%,5.4%,26.3%,34.8%,31.0%"
6080775,2012-04-24(中国大陆),6.8,196591,"10.9%,33.7%,43.6%,9.6%,2.2%"
22266320,"2016-11-15(中国大陆),2016-09-30(美国)",7.0,44572,"8.7%,40.1%,46.8%,4.1%,0.4%"
2028585,2011-10-28(美国),7.6,113029,"18.0%,48.4%,31.1%,2.2%,0.3%"
11610281,"2014-09-01(中国大陆),2014-08-04(伦敦首映),2014-08-15(美国)",6.8,107618,"11.1%,29.9%,49.0%,8.7%,1.3%"
2209575,"2014-01-19(圣丹斯电影节),2014-08-15(美国)",8.5,191220,"43.1%,41.8%,13.5%,1.3%,0.3%"
26952704,"2018-08-31(威尼斯电影节),2018-11-16(美国)",8.5,92580,"38.8%,48.6%,11.6%,0.8%,0.2%"
26356789,2015-10-07(法国),8.5,53164,"38.0%,48.7%,12.1%,1.0%,0.2%"
26339213,"2016-09-09(多伦多电影节),2016-12-21(美国),2017-03-31(英国)",7.6,86384,"16.5%,48.8%,31.0%,3.1%,0.5%"
26316956,2017-11-03(中国大陆),4.3,28349,"2.2%,4.9%,27.0%,39.5%,26.3%"
26945085,2018-03-28(韩国),6.2,147561,"6.6%,22.2%,48.7%,17.9%,4.5%"
25760247,"2016-01-26(中国大陆),2015-12-18(美国)",7.0,15327,"14.3%,33.7%,42.9%,7.5%,1.6%"
3993588,"2015-02-19(中国大陆),2015-02-25(法国)",6.9,182058,"10.2%,35.6%,44.3%,8.0%,2.0%"
4154669,"2012-01-13(中国台湾),2012-06-19(中国大陆)",6.4,81726,"6.5%,24.8%,51.6%,13.8%,3.3%"
3230115,"2017-02-10(中国大陆),2017-01-05(墨西哥),2017-01-20(美国)",5.6,101963,"5.0%,15.1%,45.0%,26.3%,8.6%"
3642843,"2013-05-28(中国大陆),2013-05-16(美国)",8.0,192695,"25.9%,50.1%,21.7%,1.9%,0.4%"
3878157,2010-10-29(美国),7.7,82896,"24.2%,42.4%,28.9%,3.7%,0.8%"
27069070,"2018-06-01(中国大陆),2018-03-03(日本)",6.5,34440,"9.2%,25.2%,49.8%,13.0%,2.7%"
1950330,"2019-05-10(中国大陆),2018-08-30(威尼斯电影节),2018-12-14(美国)",8.2,120497,"31.7%,49.0%,17.2%,1.7%,0.3%"
26351867,"2016-07-15(中国台湾),2016-07-29(中国大陆)",6.6,38415,"10.6%,29.8%,44.3%,11.8%,3.4%"
24859558,2014-03-08(日本),7.7,9075,"22.2%,43.7%,31.1%,2.6%,0.5%"
30410114,2019-10-09(法国),8.7,19687,"46.7%,43.4%,9.1%,0.7%,0.1%"
26596486,"2016-11-25(中国大陆),2016-04-16(日本)",6.2,61975,"7.5%,21.9%,48.7%,17.7%,4.2%"
27018285,2018-03-14(韩国),8.3,88281,"35.8%,44.8%,17.6%,1.5%,0.3%"
27176717,2018-02-16(中国大陆),6.8,13796,"11.6%,31.7%,44.7%,9.2%,2.8%"
25794302,"2016-05-20(中国大陆),2016-03-08(曼谷首映),2016-03-18(美国)",5.9,40746,"6.2%,15.7%,50.7%,22.1%,5.2%"
26345736,2016-03-18(中国大陆),5.2,20623,"12.8%,9.4%,27.5%,26.4%,23.9%"
5327189,"2016-10-15(伦敦电影节),2016-10-28(英国)",8.8,34047,"49.7%,40.7%,9.1%,0.4%,0.1%"
26718828,"2017-12-08(中国大陆),2017-10-20(美国)",8.4,70844,"36.5%,50.3%,12.4%,0.7%,0.1%"
21350556,"2016-12-02(中国大陆),2016-10-21(罗马国际电影节)",4.9,71941,"2.8%,9.6%,33.5%,35.5%,18.5%"
26602933,2017-03-31(中国大陆),4.9,33135,"1.8%,8.5%,38.5%,36.4%,14.7%"
6872273,"2013-07-04(中国大陆/中国香港),2013-05-19(戛纳电影节)",7.1,186077,"10.7%,42.8%,39.4%,5.8%,1.3%"
26717795,2017-01-28(中国大陆),6.7,83113,"8.5%,34.5%,43.6%,10.9%,2.4%"
27039069,"2018-10-19(中国大陆),2018-09-09(多伦多电影节)",5.2,41478,"4.1%,12.2%,39.8%,28.6%,15.3%"
3882427,2019-08-09(美国),8.3,43030,"34.2%,47.5%,16.6%,1.3%,0.3%"
16475702,2013-08-09(中国大陆),5.3,115553,"2.9%,10.1%,45.1%,31.4%,10.5%"
26389069,2016-12-23(中国大陆),5.2,81049,"4.3%,12.9%,39.3%,24.3%,19.3%"
25831308,2014-11-07(中国大陆),4.8,46320,"5.6%,7.4%,30.9%,34.8%,21.2%"
26274910,2015-01-30(中国大陆),3.4,50990,"3.7%,3.2%,12.6%,22.3%,58.1%"
4724739,2011-03-31(中国香港/中国大陆),6.8,265364,"9.1%,33.3%,46.3%,9.3%,2.0%"
26863778,2017-12-14(韩国),8.2,96954,"31.2%,50.2%,17.1%,1.2%,0.3%"
30345226,"2019-12-07(中国大陆),2019-06-21(日本)",7.1,31054,"13.0%,39.2%,40.7%,6.2%,1.0%"
4301181,"2013-04-15(中国大陆),2013-03-28(美国)",6.5,91959,"7.7%,27.1%,51.8%,11.4%,2.0%"
4014396,2015-08-07(美国),4.6,38244,"3.6%,6.9%,29.1%,36.2%,24.2%"
24753811,2014-01-17(中国大陆),7.0,19673,"16.5%,32.7%,39.5%,7.4%,3.8%"
30225296,2019-08-28(韩国),7.9,49123,"24.0%,47.7%,25.7%,2.3%,0.3%"
25977198,"2015-02-13(柏林电影节),2015-03-13(美国)",8.4,32962,"36.7%,45.6%,16.4%,0.9%,0.3%"
6393127,2011-09-30(中国台湾),8.8,73108,"52.4%,36.9%,9.5%,0.9%,0.3%"
25444447,2014-11-21(中国大陆),5.6,68362,"4.6%,12.7%,47.9%,26.4%,8.3%"
26711487,2017-02-10(中国大陆),4.6,32283,"2.1%,6.2%,32.0%,40.6%,19.1%"
26612258,2019-11-15(美国/中国大陆),5.5,55785,"3.6%,12.3%,46.6%,30.0%,7.4%"
26778790,"2017-05-22(戛纳电影节),2017-10-06(美国)",8.1,87151,"26.9%,51.8%,19.1%,1.8%,0.5%"
30299356,"2019-09-20(中国大陆),2019-02-14(泰国)",6.3,49473,"6.2%,24.4%,50.9%,15.6%,2.9%"
26898747,"2017-07-21(中国大陆),2017-06-19(上海电影节)",4.7,32971,"2.2%,7.0%,32.0%,39.0%,19.7%"
6424814,"2014-09-08(中国大陆),2014-03-21(美国)",6.5,107682,"8.5%,27.6%,49.3%,12.1%,2.6%"
10833923,"2013-12-31(中国大陆),2014-03-13(中国香港)",5.6,122272,"4.7%,15.2%,45.7%,26.3%,8.1%"
10546436,"2019-09-18(印度尼西亚),2019-09-20(美国),2019-09-27(西班牙)",7.5,38810,"21.0%,40.7%,32.3%,5.0%,1.0%"
25862354,"2015-11-19(韩国),2015-12-31(导演剪辑版)",7.9,62333,"23.7%,50.4%,24.0%,1.6%,0.3%"
25894431,"2017-01-06(中国大陆),2016-12-16(美国)",7.3,155786,"16.0%,41.2%,36.3%,5.3%,1.3%"
26858510,2019-11-08(西班牙/英国),8.7,33141,"46.4%,41.9%,10.9%,0.7%,0.2%"
6845667,2015-08-14(美国/英国),8.1,123617,"28.1%,49.6%,20.2%,1.8%,0.3%"
4735944,2010-08-19(中国大陆),5.0,42555,"2.2%,7.2%,41.2%,35.9%,13.5%"
5262338,2011-07-16(日本),8.0,100884,"27.4%,46.1%,24.4%,1.9%,0.2%"
2303845,"2015-08-27(中国大陆/中国香港),2015-08-28(中国台湾),2015-05-21(戛纳电影节)",7.3,185986,"21.6%,37.3%,29.0%,7.6%,4.4%"
3546019,2010-12-04(中国大陆),6.0,156943,"3.6%,18.5%,55.8%,18.4%,3.8%"
26351812,2018-08-17(中国大陆),3.6,57942,"2.0%,2.7%,15.2%,31.6%,48.6%"
30241102,2019-05-17(日本),8.1,40656,"29.7%,47.4%,20.6%,1.8%,0.4%"
6019180,"2011-11-29(中国大陆),2010-12-22(韩国)",8.6,172711,"44.3%,41.0%,13.1%,1.3%,0.3%"
26946395,2016-12-23(中国大陆),8.4,24872,"39.1%,42.2%,16.8%,1.7%,0.2%"
26815162,"2018-06-22(中国大陆),2017-02-11(日本)",8.1,97882,"26.4%,54.4%,17.6%,1.4%,0.2%"
25757186,"2016-04-08(中国大陆),2016-03-04(美国/英国)",6.3,91071,"6.1%,21.8%,54.0%,15.2%,2.9%"
27073291,"2018-01-12(中国大陆),2017-10-05(俄罗斯)",7.7,56900,"18.4%,51.4%,28.1%,1.9%,0.2%"
25924056,2019-03-29(美国/中国大陆),6.7,60577,"8.8%,28.2%,52.1%,9.9%,1.2%"
26323031,2017-02-10(美国),5.5,56309,"6.7%,12.4%,40.1%,29.9%,11.0%"
25951736,2015-02-19(中国大陆),4.6,18020,"4.2%,8.3%,29.8%,27.8%,29.9%"
26284595,2016-09-14(中国大陆),3.9,61766,"6.9%,5.8%,14.7%,22.6%,50.0%"
11502154,2012-08-17(中国大陆),8.4,16372,"37.8%,47.0%,13.4%,1.2%,0.7%"
26718838,"2017-05-19(中国大陆),2017-03-18(西南偏南电影节),2017-03-24(美国)",6.5,129886,"6.1%,29.0%,50.3%,11.7%,2.9%"
10746175,"2013-07-22(中国大陆),2013-06-28(美国)",7.3,111667,"13.1%,45.5%,36.7%,3.9%,0.8%"
26857793,"2017-06-15(中国香港),2017-06-23(中国大陆),2017-03-10(大阪亚洲电影节)",6.5,48155,"7.2%,28.5%,48.4%,13.2%,2.7%"
26416155,2015-07-03(中国大陆),2.6,19721,"2.8%,2.7%,3.6%,2.5%,88.3%"
5364905,2013-06-09(中国大陆),3.0,108245,"2.2%,1.5%,7.8%,18.8%,69.7%"
26357945,"2017-11-17(中国大陆),2016-11-17(AFI影展),2017-01-13(美国)",8.1,85300,"24.2%,57.6%,17.3%,0.9%,0.1%"
7916027,"2013-11-15(中国大陆),2013-07-19(美国)",7.2,67685,"12.2%,41.3%,41.1%,4.7%,0.6%"
25697098,2015-10-29(澳大利亚),7.9,88287,"23.8%,51.7%,22.5%,1.8%,0.2%"
30394841,"2020-06-25(中国香港),2019-11-13(香港电影节)",5.8,1020,"4.6%,15.1%,51.4%,24.5%,4.4%"
2159331,"2011-08-10(中国大陆),2011-07-29(美国)",7.2,96582,"14.5%,39.6%,39.3%,5.6%,1.0%"
25796222,2014-04-26(日本),8.4,49427,"41.0%,40.7%,16.3%,1.6%,0.3%"
30306764,2019-02-13(韩国),7.8,21516,"19.4%,52.0%,26.5%,1.7%,0.3%"
25788426,2017-10-27(美国),6.9,72143,"13.2%,31.6%,45.8%,8.1%,1.4%"
25859495,2015-09-16(韩国),8.4,89504,"38.4%,46.1%,14.0%,1.1%,0.3%"
26796664,"2018-12-21(中国大陆),2018-10-13(釜山电影节)",5.6,44489,"3.3%,13.5%,49.9%,27.9%,5.4%"
3606973,2012-02-10(中国大陆/美国),6.3,72413,"6.4%,22.5%,55.0%,13.8%,2.2%"
20443013,"2014-01-02(中国香港),2014-01-03(中国大陆)",7.2,61830,"13.1%,43.0%,37.8%,4.9%,1.1%"
4051753,"2012-01-15(中国大陆),2011-12-16(美国)",7.6,197021,"18.4%,49.0%,29.4%,2.8%,0.4%"
27083561,"2019-02-22(中国大陆),2018-02-24(日本)",7.0,50743,"15.6%,33.8%,38.4%,10.2%,2.0%"
4942778,2011-09-28(中国大陆),4.8,105212,"2.5%,7.6%,35.0%,35.8%,19.1%"
10485526,2013-09-13(美国),8.1,80063,"28.6%,49.6%,20.0%,1.6%,0.3%"
26827040,2018-01-18(中国大陆),4.7,37062,"4.7%,5.5%,29.4%,38.9%,21.6%"
4249355,"2011-09-16(中国大陆),2010-08-04(韩国)",8.2,168787,"32.1%,47.6%,18.3%,1.6%,0.3%"
5502697,"2013-01-15(中国大陆),2012-07-25(韩国)",7.2,157973,"12.3%,42.6%,40.2%,4.3%,0.6%"
3178770,"2012-06-08(美国/中国大陆),2012-06-06(法国)",8.2,154234,"31.4%,49.1%,18.1%,1.2%,0.2%"
20438962,"2014-08-27(威尼斯电影节),2014-11-14(美国)",8.0,209378,"28.8%,45.0%,22.5%,2.8%,0.9%"
26662798,2017-07-06(中国大陆),3.8,25588,"1.4%,2.6%,19.0%,37.4%,39.6%"
4724373,2011-08-12,6.7,96307,"10.2%,27.7%,51.0%,9.6%,1.4%"
22733673,2014-06-06(美国),7.9,89624,"25.5%,46.6%,25.0%,2.4%,0.4%"
3604148,"2017-08-29(伦敦恐怖电影节),2017-09-08(美国)",7.4,157469,"16.1%,44.7%,33.3%,4.8%,1.0%"
27135473,2019-03-15(中国大陆),5.7,41465,"3.2%,16.7%,47.5%,27.3%,5.3%"
26219893,2016-07-15(中国大陆),5.3,24504,"5.5%,11.5%,38.0%,30.4%,14.7%"
6846893,"2015-05-08(中国大陆),2015-03-06(美国)",7.3,110877,"16.1%,42.1%,35.0%,5.5%,1.3%"
20277632,"2015-03-20(中国大陆),2014-12-16(柏林首映),2015-01-09(美国)",6.6,77664,"7.6%,25.5%,55.0%,10.6%,1.3%"
10438426,"2012-10-19(中国大陆),2013-05-03(中国台湾)",7.5,118945,"14.0%,49.3%,33.1%,3.1%,0.5%"
6984064,2013-09-17(中国大陆),4.6,61115,"2.8%,5.2%,31.3%,39.0%,21.6%"
26600660,"2016-12-26(奇幻电影节),2017-01-20(美国)",7.4,101708,"16.1%,44.1%,35.0%,4.2%,0.7%"
27193043,"2019-01-18(中国大陆),2019-01-11(美国)",6.9,32774,"11.4%,33.3%,47.3%,7.0%,0.9%"
30145117,"2019-11-23(佛朗哥乌兹克电影节),2020-01-29(法国)",7.2,24536,"12.5%,42.5%,39.4%,4.8%,0.9%"
3754946,2010-02-03(中国大陆),6.0,127857,"4.1%,17.6%,54.8%,19.5%,4.0%"
3928370,2010-03-18(中国大陆/中国香港),5.2,144978,"4.4%,12.3%,39.2%,29.5%,14.6%"
30256796,"2019-08-30(中国大陆),2019-02-13(荷兰),2019-04-10(法国)",5.8,13889,"4.4%,14.3%,54.2%,23.6%,3.5%"
26125779,2016-08-12(中国大陆),5.9,56780,"5.5%,16.7%,48.9%,22.6%,6.3%"
25881780,2015-07-24(中国大陆),5.8,55642,"5.2%,16.4%,47.8%,24.3%,6.4%"
5996800,"2012-09-27(中国大陆),2012-10-19(美国)",5.7,90212,"4.4%,16.8%,47.5%,22.9%,8.3%"
3074503,"2010-06-22(中国大陆),2010-06-10(韩国),2010-06-11(美国)",6.4,86087,"6.3%,23.9%,53.7%,13.4%,2.7%"
26773744,"2017-11-03(中国大陆),2017-10-21(釜山电影节)",8.4,143930,"37.2%,46.3%,14.7%,1.5%,0.3%"
26140241,2015-04-02(中国大陆),5.9,80032,"5.1%,16.4%,51.6%,21.6%,5.4%"
25966085,"2015-12-03(中国香港),2015-04-06(香港国际电影节)",7.5,152440,"15.1%,50.2%,31.0%,3.2%,0.6%"
26786642,"2018-11-30(中国大陆),2018-08-15(美国)",6.1,103067,"5.0%,21.9%,50.7%,18.2%,4.1%"
26309969,2018-08-17(中国大陆),3.6,17964,"1.2%,2.9%,16.2%,34.2%,45.4%"
25933890,"2017-08-25(中国大陆),2017-03-11(西南偏南电影节),2017-06-28(英国/美国)",7.0,139803,"10.7%,39.6%,42.1%,6.6%,1.0%"
24716039,"2019-12-05(中国大陆),2019-08-29(威尼斯电影节),2019-09-20(美国)",6.7,102650,"10.6%,32.6%,42.3%,12.2%,2.3%"
2131291,"2011-01-07(中国大陆),2010-12-10(美国)",6.7,63861,"10.6%,28.3%,50.4%,9.3%,1.4%"
26844922,"2016-09-04(威尼斯电影节),2016-09-08(阿根廷)",8.4,77455,"36.3%,49.2%,13.0%,1.1%,0.3%"
25855071,"2020-08-07(中国大陆),2016-01-24(圣丹斯电影节),2016-03-18(爱尔兰),2016-04-15(美国),2016-05-20(英国)",8.2,93134,"32.2%,48.6%,17.8%,1.3%,0.2%"
25977029,2014,7.8,2739,"20.8%,52.9%,23.7%,2.3%,0.3%"
3078609,2010-11-24(美国),7.2,177432,"12.0%,39.1%,44.0%,4.5%,0.4%"
10571509,2013-09-28(日本),8.7,115454,"42.7%,47.7%,9.1%,0.4%,0.1%"
10773239,2015-04-24(美国),8.3,51083,"34.3%,48.0%,15.9%,1.4%,0.4%"
